date,nd_total_mwh,is_holiday,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,pmi,rsi_mom_change,rsi_volume,StringencyIndex_Average
2009-01-28,1059133.0,0,3.3290175571520564,7.323249995266885,5.762486100316467,95.26061385674129,77.22899097794516,11.226357153113687,34.9,0.8,87.1,0.0
2009-01-29,1048705.0,0,1.4492635887731986,5.292895606661177,0.0,90.33552763413832,54.11491013597195,18.54004487300376,34.9,0.8,87.1,0.0
2009-01-30,1038115.0,0,1.799162527547344,5.709472718079196,0.687350344435541,83.91215069611214,60.150047982721794,25.9088390062278,34.9,0.8,87.1,0.0
2009-01-31,930716.5,0,0.5980056159331649,5.629310991842077,0.0,74.36424667003845,42.751557271675146,26.191000230754724,34.9,0.8,87.1,0.0
2009-02-01,945340.5,0,-1.0753913763627991,2.4484856828803108,0.3124225597841601,78.79118644502248,60.49355649396903,25.425442020693424,35.8,-2.0,85.4,0.0
2009-02-02,1086613.5,0,-0.99949051397695,1.2825684721922732,5.037743189908065,86.74654295123614,94.98107268798395,22.26112140649,35.8,-2.0,85.4,0.0
2009-02-03,1096825.0,0,-2.1131533665725044,2.733310759857972,1.6174914109329794,89.6578385209913,60.260812278757605,18.98176796413848,35.8,-2.0,85.4,0.0
2009-02-04,1102287.0,0,-1.573335068399044,2.9623306128781546,0.2842075268699554,90.76555647356132,55.8985758917496,12.61361781116666,35.8,-2.0,85.4,0.0
2009-02-05,1104667.0,0,-1.4559539390458385,2.717375283648821,3.6918546870992985,94.53955754656464,83.67609494468894,13.390127250719129,35.8,-2.0,85.4,0.0
2009-02-06,1087586.5,0,-1.4060904801935734,2.2428329727970056,3.84724273768044,92.70262310155988,62.46222625383905,16.363116623462137,35.8,-2.0,85.4,0.0
2009-02-07,978165.0,0,-2.604710688037562,2.8422214266764265,0.1095703816046317,90.90299895699356,47.13646288229739,16.373419646705543,35.8,-2.0,85.4,0.0
2009-02-08,967026.0,0,-3.482280339205756,2.8965898736172235,2.199385056179002,89.70103246757078,56.48718151053493,12.26210302073547,35.8,-2.0,85.4,0.0
2009-02-09,1092896.0,0,-0.4616558673783632,4.058289387077588,9.750211584071556,96.56297646178876,81.94097493625047,15.687523143088336,35.8,-2.0,85.4,0.0
